ORCID,author_position,corresponding_author,pub_date,DOI,already_oa,oa_status,issn,source,publisher,policy_uri,submitted_oa_policy,accepted_oa_policy,published_oa_policy
https://orcid.org/0000-0002-4214-8543,last,none,2024-08-01,https://doi.org/10.1152/japplphysiol.00403.2024,no,closed,1522-1601,Journal of Applied Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/23791,None,None,None
,first,none,2024-07-09,https://doi.org/10.1080/00222895.2024.2370946,no,closed,0022-2895,Journal of Motor Behavior,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/15474,None,None,None
https://orcid.org/0000-0003-3409-5979,middle,https://orcid.org/0000-0002-9993-6524,2024-07-10,https://doi.org/10.1016/j.chiabu.2024.106937,yes,hybrid,0145-2134,Child Abuse & Neglect,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/16858,None,11150:fee_no:Must link to publisher version with DOI Publisher source must be acknowledged with citation;11154:fee_no:Must link to publisher version with DOI;,11153:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0001-9615-1775,first,https://orcid.org/0000-0003-4218-5851,2024-07-15,https://doi.org/10.3390/biomedicines12071569,yes,gold,2227-9059,Biomedicines,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/24786,None,None,None
https://orcid.org/0000-0002-9196-0757,first,none,2024-07-19,https://doi.org/10.1038/s41526-024-00419-y,yes,gold,2373-8065,npj Microgravity,Nature Portfolio,https://v2.sherpa.ac.uk/id/publication/29435,None,None,None
https://orcid.org/0000-0002-4214-8543,middle,none,2024-07-20,https://doi.org/10.1016/j.ijpharm.2024.124497,no,closed,0378-5173,International Journal of Pharmaceutics,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/12603,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-5731-5439,first,none,2024-07-22,https://doi.org/10.1139/apnm-2024-0019,no,closed,1715-5312,Applied Physiology Nutrition and Metabolism,NRC Research Press,https://v2.sherpa.ac.uk/id/publication/10122,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
https://orcid.org/0000-0002-4616-6677,middle,none,2024-07-22,https://doi.org/10.1002/jaba.2901,no,closed,0021-8855,Journal of Applied Behavior Analysis,Wiley,https://v2.sherpa.ac.uk/id/publication/27339,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0003-3006-9773,first,https://orcid.org/0000-0003-3006-9773,2024-07-24,https://doi.org/10.1177/10793739241253224,no,closed,1079-3739,Journal of Health and Human Services Administration,,https://v2.sherpa.ac.uk/id/publication/44586,None,None,None
https://orcid.org/0000-0002-4560-8728,first,https://orcid.org/0000-0002-4560-8728,2024-07-26,https://doi.org/10.1113/jp286450,yes,hybrid,0022-3751,The Journal of Physiology,Wiley,https://v2.sherpa.ac.uk/id/publication/6978,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0003-1606-0019,middle,https://orcid.org/0000-0003-4838-1546,2024-07-30,https://doi.org/10.1371/journal.pdig.0000545,yes,gold,2767-3170,PLOS Digital Health,Public Library of Science,https://v2.sherpa.ac.uk/id/publication/41132,None,None,None
https://orcid.org/0000-0002-9390-314X,first,https://orcid.org/0000-0002-9390-314X,2024-07-30,https://doi.org/10.1111/pere.12567,yes,hybrid,1350-4126,Personal Relationships,Wiley,https://v2.sherpa.ac.uk/id/publication/16013,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
,middle,none,2024-07-19,https://doi.org/10.1556/2054.2024.01356,yes,diamond,2559-9283,Journal of Psychedelic Studies,Akadémiai Kiadó,https://v2.sherpa.ac.uk/id/publication/38664,None,806:fee_no:Published source must be acknowledged with citation;,None
https://orcid.org/0000-0003-4906-0090,last,none,2024-08-02,https://doi.org/10.1089/cmb.2023.0377,no,closed,1066-5277,Journal of Computational Biology,"Mary Ann Liebert, Inc.",https://v2.sherpa.ac.uk/id/publication/163,None,387:fee_no:Must acknowledge published source and copyright Set statement to accompany (see policy) Must not be updated or replaced with article of record unless author pays for Open Access;,388:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0001-8304-5148,first,https://orcid.org/0000-0001-8304-5148,2024-08-05,https://doi.org/10.1215/00182702-11470239,no,closed,0018-2702,History of Political Economy,Duke University Press,https://v2.sherpa.ac.uk/id/publication/8657,None,None,None
https://orcid.org/0000-0001-8588-3516,first,https://orcid.org/0000-0001-8588-3516,2024-08-05,https://doi.org/10.1558/slte.29437,no,closed,2752-4655,Second Language Teacher Education,Equinox Publishing,https://v2.sherpa.ac.uk/id/publication/41362,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
https://orcid.org/0000-0002-6728-2597,middle,https://orcid.org/0000-0002-6928-5441,2024-08-06,https://doi.org/10.1080/1463922x.2024.2381448,no,closed,1463-922X,Theoretical Issues in Ergonomics Science,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/6244,None,None,None
,first,https://orcid.org/0000-0002-9087-0493,2024-08-09,https://doi.org/10.1080/15257770.2024.2388789,no,closed,1525-7770,Nucleosides Nucleotides & Nucleic Acids,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5902,None,None,None
https://orcid.org/0009-0006-7023-3856,first,none,2024-08-14,https://doi.org/10.1139/apnm-2024-0204,no,closed,1715-5312,Applied Physiology Nutrition and Metabolism,NRC Research Press,https://v2.sherpa.ac.uk/id/publication/10122,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
https://orcid.org/0000-0002-4560-8728,middle,none,2024-08-14,https://doi.org/10.1152/jn.00277.2024,no,closed,0022-3077,Journal of Neurophysiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/32002,None,None,None
https://orcid.org/0000-0003-4326-2783,middle,none,2024-08-23,https://doi.org/10.1016/j.jogc.2024.102637,yes,hybrid,1701-2163,Journal of Obstetrics and Gynaecology Canada,Elsevier BV,None,None,None,None
https://orcid.org/0000-0001-9498-2380,first,https://orcid.org/0000-0001-9498-2380,2024-08-21,https://doi.org/10.1002/jocb.1507,no,closed,0022-0175,The Journal of Creative Behavior,Wiley,https://v2.sherpa.ac.uk/id/publication/22136,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0003-0015-6307,first,https://orcid.org/0000-0003-0015-6307,2024-08-26,https://doi.org/10.1177/09637214241263020,yes,hybrid,0963-7214,Current Directions in Psychological Science,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9105,None,None,None
https://orcid.org/0000-0002-7352-4775,last,https://orcid.org/0000-0002-7352-4775,2024-08-25,https://doi.org/10.1177/1356336x241269654,yes,hybrid,1356-336X,European Physical Education Review,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9143,None,None,None
https://orcid.org/0000-0002-5214-1943,last,https://orcid.org/0000-0002-0979-3233,2024-08-27,https://doi.org/10.1177/07342829241276564,yes,hybrid,0734-2829,Journal of Psychoeducational Assessment,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9330,None,None,None
https://orcid.org/0000-0003-3026-5483,first,https://orcid.org/0000-0003-3026-5483,2024-08-20,https://doi.org/10.1080/01916122.2024.2395280,no,closed,0191-6122,Palynology,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5919,None,None,None
https://orcid.org/0000-0003-1606-0019,middle,https://orcid.org/0000-0003-2911-0011,2024-09-03,https://doi.org/10.3389/fdgth.2024.1427845,yes,gold,2673-253X,Frontiers in Digital Health,Frontiers Media,https://v2.sherpa.ac.uk/id/publication/37107,None,None,None
https://orcid.org/0009-0009-6708-4580,middle,none,2024-09-03,https://doi.org/10.1021/acs.organomet.4c00331,no,closed,0276-7333,Organometallics,American Chemical Society,https://v2.sherpa.ac.uk/id/publication/7795,None,None,710:fee_yes:no conditions;
https://orcid.org/0000-0002-4214-8543,middle,none,2024-09-09,https://doi.org/10.1113/ep091969,yes,diamond,0958-0670,Experimental Physiology,Wiley,https://v2.sherpa.ac.uk/id/publication/6867,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
,first,none,2024-09-11,https://doi.org/10.1016/j.jamda.2024.105259,no,closed,1525-8610,Journal of the American Medical Directors Association,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/14125,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-0098-3049,middle,none,2024-09-18,https://doi.org/10.1007/s10803-024-06527-8,no,closed,0162-3257,Journal of Autism and Developmental Disorders,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/14848,None,None,None
,first,none,2024-09-21,https://doi.org/10.1016/j.gaitpost.2024.09.012,yes,hybrid,0966-6362,Gait & Posture,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/16907,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0003-2909-8286,middle,none,2024-09-26,https://doi.org/10.12968/bjca.2024.0055,no,closed,1749-6403,British Journal of Cardiac Nursing,MA Healthcare,https://v2.sherpa.ac.uk/id/publication/12195,None,11348:fee_no:Must link to publisher version Set statement must accompany deposit;,None
https://orcid.org/0000-0003-4935-5833,middle,none,2024-09-27,https://doi.org/10.1080/16184742.2024.2404439,no,closed,1618-4742,European Sport Management Quarterly,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5260,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,middle,none,2024-09-27,https://doi.org/10.1159/000540579,no,closed,0254-4962,Psychopathology,Karger Publishers,https://v2.sherpa.ac.uk/id/publication/9045,9077:fee_no:Set statement to accompany deposit;,9078:fee_no:no conditions;,None
https://orcid.org/0000-0002-3528-2920,first,none,2024-09-15,https://doi.org/10.1167/jov.24.10.628,yes,gold,1534-7362,Journal of Vision,Association for Research in Vision and Ophthalmology,https://v2.sherpa.ac.uk/id/publication/17884,None,None,None
https://orcid.org/0000-0003-3006-9773,middle,none,2024-09-26,https://doi.org/10.1080/1034912x.2024.2403384,no,closed,1034-912X,International Journal of Disability Development and Education,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5388,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-8262-5412,middle,none,2024-09-28,https://doi.org/10.1177/13591053241284032,no,closed,1359-1053,Journal of Health Psychology,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9290,None,None,None
https://orcid.org/0000-0001-9951-966X,middle,none,2024-10-01,https://doi.org/10.1111/jppi.12527,yes,hybrid,1741-1122,Journal of Policy and Practice in Intellectual Disabilities,Wiley,https://v2.sherpa.ac.uk/id/publication/15128,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
,middle,none,2024-10-02,https://doi.org/10.1021/acs.joc.4c01470,no,closed,0022-3263,The Journal of Organic Chemistry,American Chemical Society,https://v2.sherpa.ac.uk/id/publication/7797,None,None,710:fee_yes:no conditions;
https://orcid.org/0009-0009-4219-9461,last,,2024-10-16,https://doi.org/10.1007/s40475-024-00331-1,yes,hybrid,2196-3045,Current Tropical Medicine Reports,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/28167,None,None,None
https://orcid.org/0000-0001-9065-6975,middle,none,2024-10-01,https://doi.org/10.1016/j.jamda.2024.105307,yes,hybrid,1525-8610,Journal of the American Medical Directors Association,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/14125,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-4989-5058,middle,https://orcid.org/0000-0002-2055-9421,2024-10-19,https://doi.org/10.1038/s41598-024-75697-3,yes,gold,2045-2322,Scientific Reports,Nature Portfolio,https://v2.sherpa.ac.uk/id/publication/24229,None,None,None
,middle,none,2024-10-01,https://doi.org/10.1016/j.ntt.2024.107401,yes,hybrid,0892-0362,Neurotoxicology and Teratology,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/16088,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
,middle,https://orcid.org/0000-0001-9739-7208,2024-10-19,https://doi.org/10.3390/jcs8100435,yes,gold,2504-477X,Journal of Composites Science,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/35299,None,None,None
https://orcid.org/0000-0001-7257-4255,first,https://orcid.org/0000-0003-1285-0515,2024-10-23,https://doi.org/10.1111/jpim.12765,yes,hybrid,0737-6782,Journal of Product Innovation Management,Wiley,https://v2.sherpa.ac.uk/id/publication/15932,11212:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11213:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0003-1424-5511,middle,https://orcid.org/0000-0003-1764-7241,2024-10-23,https://doi.org/10.1111/bjso.12806,no,closed,0144-6665,British Journal of Social Psychology,Wiley,https://v2.sherpa.ac.uk/id/publication/18409,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
